UNITID,EN2010,EN2011
442611,2741,2159
442620,759,2159
442620,759,477
442639,102,477
442639,102,309
442648,1280,309
442648,1280,65
442657,445,65
442657,445,629
442684,310,629
442684,310,175
442718,795,175
442718,795,133
442727,2700,133
442727,2700,375
442736,1457,375
442736,1457,1120
442745,1657,1120
442745,1657,516
442781,379,516
442781,379,330
442790,2779,330
442790,2779,123
442806,721,123
442806,721,373
442815,1108,373
442815,1108,12
442824,4287,12
442824,3422,642
442824,865,642
442833,18601,1262
442833,15015,1236
442833,3586,26
442842,241,369
442842,60,369
442842,181,270
442851,258,270
442851,258,282
442879,2048,282
442879,2048,976
442888,172,913
442888,172,63
442897,240,245
442897,195,245
442897,45,831
442921,52,831
442921,52,223
442930,1508,161
442930,1508,62
442949,114,216
442949,114,190
442958,86,26
442958,86,1664
442967,62,1398
442967,62,266
442976,111,239
442976,111,239
442985,155,3929
442985,155,3929
443021,190,103
443021,190,103
443030,63,1183
443030,63,1183
443049,308,1019
443049,115,1019
443049,193,722
443058,57,596
443058,57,126
443076,291,912
443076,23,912
443076,268,2138
443100,205,2138
443100,205,305
443137,379,305
443137,379,459
443146,382,459
443146,382,1842
443173,73,1842
443173,73,235
443207,679,235
443207,679,343
443216,85,343
443216,85,1095
443225,58,1095
443225,58,575
443234,496,575
443234,496,199
443252,1349,199
443252,1349,1507
443261,495,1507
443261,495,86
443270,309,86
443270,309,12
443289,92,12
443289,92,688
443298,303,688
443298,303,1452
443322,628,1452
443322,628,4560
443331,1290,3272
443331,1290,1288
443340,237,5071
443340,237,3922
443359,251,1149
443359,251,933
443377,266,933
443377,266,1095
443410,921,1095
443410,867,2356
443410,54,2356
443429,191,1526
443429,191,1526
443438,1174,1774
443438,1174,1675
443456,216,99
443456,148,1855
443456,68,1682
443465,106,173
443465,106,326
443474,1687,269
443474,1372,57
443474,315,1555
443483,234,1417
443483,234,138
443492,3651,232
443492,3651,232
443517,109,267
443517,109,267
443526,1248,128
443526,1248,128
443535,939,975
443535,939,975
443544,642,562
443544,492,562
443544,150,2300
443553,1221,2300
443553,1221,1748
443562,2115,1748
443562,2115,318
443571,159,318
443571,159,2084
443605,656,2084
443605,656,243
443623,1616,243
443623,1616,720
443632,192,720
443632,192,751
443641,340,751
443641,340,1077
443650,1180,1077
443650,1180,14
443669,653,14
443669,653,748
443678,186,748
443678,186,13714
443687,1851,777
443687,1851,12937
443696,89,51950
443696,89,47787
443702,17,4163
443702,17,5321
443739,778,5321
443739,778,512
443748,1921,512
443748,1921,262
443766,4749,262
443766,3401,862
443766,1348,862
443784,5180,13237
443784,3929,13237
443784,1251,53
443827,1182,53
443827,1182,1196
443836,1405,1196
443836,1405,907
443845,2677,907
443845,2677,175
443854,1709,175
443854,1709,236
443881,1810,236
443881,1717,261
443881,93,261
443890,1721,218
443890,1515,218
443890,206,211
443906,328,211
443906,250,248
443906,78,248
443915,131,195
443915,108,195
443915,23,305
443924,1671,305
443924,1532,432
443924,139,432
443942,206,111
443942,206,111
443951,266,301
443951,266,301
443979,138,1112
443979,138,1112
443997,601,277
443997,443,277
443997,158,122
444015,3451,122
444015,3451,129
444024,1468,117
444024,1468,12
444033,392,263
444033,254,263
444033,138,257
444042,2115,257
444042,2115,7
444051,236,7
444051,236,44
444060,1050,44
444060,1050,416
444079,647,416
444079,647,456
444088,800,456
444088,800,26
444103,12,26
444103,12,295
444121,785,295
444121,785,59
444130,12214,59
444130,660,76
444130,11554,76
444158,49789,381
444158,45465,381
444158,4324,1167
444167,4912,1167
444167,4912,1188
444176,421,1188
444176,421,184
444194,200,184
444194,200,76
444200,633,76
444200,633,77
444219,13846,77
444219,13846,69
444228,55,69
444228,55,24
444237,1668,24
444237,1668,76
444255,757,76
444255,757,86
444264,264,86
444264,264,385
444282,221,385
444282,221,191
444291,223,191
444291,223,44
444307,225,44
444307,225,58
444316,243,58
444316,243,2103
444325,248,2103
444325,248,8961
444334,154,5281
444334,154,3680
444343,354,159
444343,354,159
444352,313,26
444352,313,26
444361,52,292
444361,52,292
444370,290,159
444370,290,116
444389,1179,43
444389,1179,411
444398,226,411
444398,226,203
444404,134,203
444404,134,67
444413,141,67
444413,122,337
444413,19,337
444422,230,359
444422,230,359
444440,267,25
444440,267,25
444459,13,647
444459,13,647
444468,37,41
444468,37,41
444477,166,380
444477,166,380
444486,224,4176
444486,224,4176
444510,25,321
444510,25,321
444529,323,570
444529,323,570
444547,72,5201
444547,72,5201
444556,51,2580
444556,51,2580
444565,210,39138
444565,210,35077
444574,724,4061
444574,724,1301
444583,955,1301
444583,955,1179
444592,155,1179
444592,155,797
444608,46,797
444608,46,1174
444626,20,1174
444626,20,1575
444635,64,1575
444635,64,817
444644,33,674
444644,33,143
444653,86,926
444653,86,926
444662,85,4547
444662,85,4295
444671,369,252
444671,369,1398
444680,188,1398
444680,188,1137
444699,35,1137
444699,35,432
444705,55,432
444705,55,155
444714,2386,155
444714,2386,1893
444723,7987,1893
444723,4367,723
444723,3620,723
444732,139,577
444732,139,577
444750,28,4870
444750,28,4659
444769,234,211
444769,234,988
444778,132,988
444778,98,856
444778,34,856
444787,43,422
444787,43,362
444796,410,60
444796,410,788
444857,68,788
444857,68,664
444866,386,664
444866,386,878
444884,18,878
444884,18,503
444893,161,503
444893,161,405
444909,24,405
444909,24,830
444927,546,830
444927,546,1450
444936,89,1450
444936,89,370
444945,314,324
444945,314,46
444954,3999,781
444954,3999,781
444972,255,495
444972,255,477
444990,491,18
444990,491,1894
445009,4734,1894
445009,4734,2445
445018,2365,2445
445018,2365,2019
445027,41994,2019
445027,38020,884
445027,3974,884
445054,12,120
445054,12,120
445072,1579,97
445072,1579,97
445081,1317,210
445081,1317,210
445090,790,47
445090,790,47
445115,1084,94
445115,1084,94
445124,1570,523
445124,1570,523
445133,784,639
445133,631,639
445133,153,1332
445142,878,1332
445142,878,403
445188,3588,403
445188,3352,237
445188,236,237
445197,1747,115
445197,1747,115
445203,1340,217
445203,1340,217
445212,487,232
445212,487,232
445221,169,459
445221,169,459
445230,1937,1175
445230,1937,1175
445249,834,63
445249,834,63
445258,634,297
445258,634,296
445267,4350,1
445267,4163,2867
445267,187,2867
445276,1123,3471
445276,1123,2989
445300,833,482
445300,833,776
445319,470,776
445319,407,1063
445319,63,289
445328,1167,774
445328,1167,751
445337,930,751
445337,930,523
445346,1001,523
445346,1001,452
445355,585,452
445355,585,923
445364,317,923
445364,317,93
445373,956,93
445373,956,2339
445382,1791,2339
445382,1791,1195
445391,300,1195
445391,265,241
445391,35,241
445407,1010,218
445407,702,218
445407,308,255
445416,482,255
445416,482,74
445434,2539,74
445434,2539,157
445452,2990,157
445452,2990,1348
445461,2292,1348
445461,2292,1286
445470,980,1286
445470,980,536
445489,135,536
445489,135,396
445498,120,396
445498,120,569
445504,209,569
445504,209,38
445531,43,38
445531,43,152
445540,70,152
445540,70,108
445559,525,108
445559,525,59
445577,811,59
445577,811,877
445601,1364,738
445601,1364,139
445610,471,224
445610,471,224
445629,193,50
445629,193,50
445638,134,285
445638,134,285
445647,161,321
445647,161,321
445656,260,418
445656,260,418
445665,377,1221
445665,377,1221
445674,1135,338
445674,1135,338
445683,136,1114
445683,136,1114
445692,248,101
445692,239,101
445692,9,1007
445708,2757,1007
445708,2757,161
445717,3275,161
445717,2765,39
445717,510,39
445726,891,25
445726,891,25
445735,979,60
445735,263,60
445735,716,73
445744,844,73
445744,844,202
445753,805,202
445753,805,263
445762,245,263
445762,245,149
445771,1154,149
445771,1154,291
445780,62,291
445780,62,154
445799,2603,154
445799,2603,17
445814,1216,17
445814,1216,200
445832,288,200
445832,288,100
445841,215,100
445841,215,42
445850,283,42
445850,283,40
445869,77,40
445869,77,60
445896,182,60
445896,182,190
445911,1552,190
445911,1552,142
445920,1544,100
445920,1544,42
445939,636,360
445939,636,360
445948,433,53
445948,433,53
445957,606,855
445957,606,855
445984,33,273
445984,33,273
445993,122,344
445993,122,344
446002,116,378
446002,116,378
446039,61,77
446039,61,77
446048,827,22
446048,680,22
446048,147,27
446057,185,27
446057,185,79
446075,99,79
446075,99,297
446084,306,297
446084,306,90
446093,322,90
446093,322,38
446109,417,38
446109,417,2025
446118,908,2025
446118,908,870
446127,444,870
446127,444,52
446136,708,52
446136,708,99
446145,125,99
446145,125,75
446154,569,75
446154,569,1321
446163,150,1321
446163,150,57
446190,36,57
446190,36,516
446206,24,371
446206,24,145
446215,77,1204
446215,77,1204
446224,81,400
446224,81,400
446233,277,223
446233,277,213
446242,210,10
446242,210,33
446251,78,33
446251,78,1550
446260,252,1238
446260,252,312
446288,190,768
446288,190,698
446297,17,70
446297,17,722
446303,225,661
446303,225,61
446312,86,801
446312,86,634
446321,37,167
446321,37,5139
446349,30,5139
446349,30,311
446358,97,311
446358,97,1141
446385,150,1141
446385,150,733
446394,154,733
446394,105,1051
446394,49,1051
446400,438,2068
446400,438,2068
446419,77,1439
446419,77,1439
446428,76,873
446428,76,873
446437,315,674
446437,315,674
446446,196,1277
446446,196,1277
446455,339,1079
446455,339,1079
446464,156,2224
446464,156,2224
446491,28,914
446491,28,914
446507,26,698
446507,26,698
446516,30,167
446516,30,167
446525,173,369
446525,173,369
446534,94,926
446534,94,926
446543,32,508
446543,32,469
446552,1663,39
446552,1663,852
446561,414,852
446561,414,1166
446570,52,1166
446570,52,856
446589,102,856
446589,102,470
446598,93,470
446598,93,191
446604,1238,191
446604,1238,178
446613,65,178
446613,65,223
446640,360,223
446640,247,1636
446640,113,1636
446668,1168,1462
446668,1168,1462
446677,434,1508
446677,434,1508
446701,10,908
446701,10,908
446710,271,1328
446710,241,1328
446710,30,39
446729,2,39
446729,2,630
446738,1235,630
446738,982,881
446738,253,276
446747,621,605
446747,542,1752
446747,79,1752
446756,607,126
446756,570,126
446756,37,220
446765,785,220
446765,611,151
446765,174,151
446774,4618,159
446774,4618,159
446783,234,1059
446783,234,1059
446792,924,532
446792,924,532
446808,805,242
446808,805,242
446817,986,586
446817,986,586
446835,1857,460
446835,1857,460
446844,1209,1892
446844,1209,1892
446853,1005,784
446853,1005,784
446880,409,160
446880,409,160
446899,1515,59
446899,1515,59
446905,1112,1198
446905,1112,1198
446914,2348,385
446914,2348,385
446923,983,830
446923,983,830
446932,694,297
446932,694,297
446996,159,652
446996,159,652
447014,222,950
447014,222,950
447023,1052,229
447023,1052,229
447050,314,4758
447050,290,4758
447050,24,176
447069,1014,176
447069,1014,538
447102,1393,538
447102,1393,893
447120,1021,893
447120,1021,1126
447148,493,1049
447148,493,77
447157,202,721
447157,202,521
447166,151,200
447166,151,864
447175,234,864
447175,234,6890
447209,1993,6890
447209,1993,153
447218,1913,153
447218,1913,127
447227,1780,127
447227,1780,145
447236,1271,145
447236,1271,98
447245,1601,98
447245,1601,259
447254,30,259
447254,30,516
447263,440,516
447263,440,2911
447272,744,2911
447272,227,550
447272,517,550
447290,1683,43
447290,1683,43
447315,157,209
447315,157,209
447324,244,282
447324,244,282
447333,133,101
447333,133,101
447342,173,73
447342,173,73
447351,1008,100
447351,1008,100
447360,297,279
447360,297,279
447379,237,58
447379,237,58
447388,354,460
447388,354,460
447397,440,182
447397,440,182
447403,2028,274
447403,2028,274
447421,815,72
447421,815,72
447430,108,92
447430,108,92
447449,57,986
447449,57,986
447458,1351,289
447458,1351,289
447467,346,340
447467,346,340
447476,423,138
447476,423,138
447485,314,93
447485,222,93
447485,92,294
447494,917,294
447494,917,35
447519,654,35
447519,654,76
447528,227,76
447528,227,173
447582,4042,173
447582,4042,46
447591,174,46
447591,174,24
447625,523,24
447625,523,111
447634,1172,111
447634,1172,251
447652,1142,251
447652,1075,78
447652,67,78
447661,767,83
447661,531,83
447661,236,1449
447670,1094,1449
447670,1094,245
447689,3951,245
447689,3951,78
447698,143,78
447698,143,259
447704,135,259
447704,135,406
447713,132,406
447713,132,117
447722,137,117
447722,137,127
447731,237,127
447731,237,75
447759,509,75
447759,509,120
447768,1648,120
447768,1648,2811
447777,386,2811
447777,386,55
447795,39,55
447795,39,65
447801,211,65
447801,211,55
447810,168,55
447810,168,3129
447829,109,1080
447829,109,2049
447838,72,3031
447838,72,2537
447847,75,494
447847,75,1764
447856,141,1764
447856,141,223
447865,55,223
447865,55,1488
447874,377,1488
447874,377,324
447883,218,324
447883,218,462
447892,260,462
447892,260,1825
447908,75,1825
447908,75,153
447917,91,153
447917,91,2633
447935,765,2633
447935,765,1287
447953,180,1287
447953,180,1055
447962,290,1055
447962,290,523
447971,114,523
447971,114,1492
447980,85,1492
447980,85,1006
447999,396,1006
447999,396,1049
448008,37,1049
448008,37,972
448017,26,972
448017,26,1004
448026,159,1004
448026,159,103
448035,48,78
448035,48,25
448044,13,951
448044,13,910
448053,90,41
448053,90,211
448071,243,198
448071,243,13
448080,37,287
448080,37,269
448099,66,18
448099,66,1285
448105,91,1157
448105,91,128
448114,1361,2809
448114,1361,2809
448123,230,791
448123,230,791
448141,73,5704
448141,73,5704
448150,273,544
448150,273,544
448196,385,313
448196,385,313
448202,109,775
448202,109,775
448211,155,305
448211,155,305
448220,99,726
448220,99,726
448239,181,986
448239,181,986
448248,1850,3508
448248,1850,3508
448257,58,176
448257,58,176
448266,51,393
448266,51,393
448275,66,424
448275,66,424
448284,3341,789
448284,1075,244
448284,2266,545
448309,2985,1150
448309,2495,1150
448309,490,568
448345,1640,568
448345,1640,581
448354,231,581
448354,231,2742
448363,1158,2742
448363,1158,607
448372,518,607
448372,518,503
448406,583,503
448406,583,50
448415,1756,38
448415,1756,12
448424,114,149
448424,114,131
448433,2734,18
448433,2734,5081
448442,1487,4415
448442,1487,666
448451,1007,223
448451,1007,223
448460,605,243
448460,605,243
448479,1849,748
448479,1849,748
448488,1183,322
448488,1183,322
448497,1181,553
448497,1181,553
448503,1073,492
448503,1073,492
448512,1020,1431
448512,1020,1431
448521,68,5745
448521,49,4405
448521,19,1340
